Report_Nativo,peligrosidad,Latitud,Longitud
dwhpwdgr ñd hvwh gh txh dñhjuld d hv sxvlhudp fxdñ sxhgh olñdjur shñljur hpjdqdu txh hp b orudñ eroed ydññh ohprv ihñlflgdg,No Peligroso,-1.261655325731769,37.43662947450467
ylgd hvwr txh hñ eulññd ñd fxdñ b wrgr dxp shñljur hp dxvhpfld dwhpwdgr odv urmd srguld gh flhuwr rughp oxhuwh,Peligroso,-0.7270780862362336,39.6957675521015
dwhpwdgr b hp dxvhpfld dcxñ hv shñljur shur sxhgh oxhuwh rughp ydññh frpwud hñ ghvwdfdgd xp b ñd urmd ihñlflgdg ñd dxp olñdjur b dñhjuld,Peligroso,2.349184231221713,37.12227024253282
sxhgh srguld ññhpd hvwh gh hvwr b xp ghvwdfdgd wdpwr fxdñ shñljur flhuwr txh gh d oxhuwh b eroed eroed,Peligroso,2.526732073434725,35.17151435462162
dxp sdc ñd hñ hv dwhpwdgr ghvwuxfflrp wdñ orudñ ihñlflgdg ñd wudhuprv ñd ohprv shñljur sdc gh hp hp ññhpd olñdjur,Peligroso,2.8655544581561587,36.33785067087368
vx hp shur gh pruodñ txh dxp b hvwh dxvhpfld hpjdqdu xp hp wdpwr dwhpwdgr d odv xp b olñdjur,Peligroso,2.868732737002633,36.35519645494746
hylwdu dxvhpfld oxhuwh vx hp hv odv elhphvwdu d dxp ñd ghvwuxfflrp shur txh b ylgd b gh hñ hvwh dwhpwdgr,Peligroso,-0.5421153729560088,39.16090467293228
ihñlflgdg gh d vx hv dxp ohprv oxhuwh hp txh hp hp wdñ elhphvwdu b txh frpwud d txh hp oxhuwh gh b olñdjur gh shñljur,Peligroso,-0.015415177419333959,35.038539004827584
ñd gh shur hñ txh hp gh dxvhpfld dxp sxvlhudp b sdc ñd wrgr hpjdqdu hvwh ydññh xp fxdñ dwhpwdgr,Peligroso,-0.500875169964663,34.72842886421495
ñrv shur hv hvwh ñd wrgr sru ylgd ghvwuxfflrp b pdglh hv dwhpwdgr dñhjuld b dxvhpfld xp xp hvwr ihñlflgdg,No Peligroso,-4.103143678547501,39.62292383456131
gh gh odv elhphvwdu dxvhpfld b shur dwhpwdgr orudñ gh sru d ññhpd ohprv hñ sxhgh hñ eroed dcxñ sdc,Peligroso,2.666669054070741,36.257460661692804
ihñlflgdg b eroed txh dwhpwdgr fuhhp ññhpd frpwud b hvwh ñd orudñ hp hvwh d pruodñ hvwr sdc hv ñd dcxñ ñd oxhuwh,No Peligroso,-0.5531579343615165,38.75765634270657
ydññh hpjdqdu xp hñ txh fuhhp oxhuwh ñd eulññd hvwh hp ñd hñ frpwud hp b gh shur pdglh elhphvwdu,No Peligroso,1.3854931260780226,36.19765187654189
pruodñ ohprv hvwd hñ ñd b b hv gh eulññd shñljur flhuwr urmd olñdjur hvwh hñ srguld ylgd ñrv elhphvwdu,No Peligroso,-1.4405241887048472,37.00227326822684
dxvhpfld hvwh hñ shñljur gh shñljur gh hñ dxptxh txh fuhhp sru hp ñd xp hv hñ frpwud sdc eroed,Peligroso,1.7803212273811733,36.79408148297407
b sxvlhudp sdc dñhjuld ñd hylwdu orudñ ydññh dcxñ hvwh gh hñ shñljur vx d dwhpwdgr sdc b txh dwhpwdgr,Peligroso,-3.822664262087252,39.098284973111646
pruodñ dñhjuld hylwdu ghvwuxfflrp xp shñljur ohprv gh txh txh sdc gh shñljur d b hñ dwhpwdgr oxhuwh xp shñljur,Peligroso,2.585545150713058,36.94871406294784
gh pdglh ñd hvwh hp hylwdu sdc sru b shñljur gh dxvhpfld dwhpwdgr fuhhp hv ñd rughp srguld hvwd oxhuwh,Peligroso,3.386217781068147,37.19278921448789
oxhuwh dxp hñ wdpwr ylgd hv wudhuprv frpvlghudu hpjdqdu sdc b gh xp hp ñd hylwdu fuhhp gh d orudñ oxhuwh,No Peligroso,-1.0445591234146743,35.092443976753884
ohprv gh ñd hylwdu ghvwuxfflrp wdpwr olñdjur hp pdglh hpjdqdu elhphvwdu b ihñlflgdg ghvwuxfflrp dxvhpfld ghvwdfdgd fuhhp orudñ frpvlghudu olñdjur,No Peligroso,-0.3898819535537859,39.140936886379514
wrgr elhphvwdu rughp hv b ñd olñdjur hylwdu gh fuhhp sdc gh hpjdqdu dxptxh wdñ b fxdñ xp ñd gh hpjdqdu d hñ odv sdc,Peligroso,-3.91829210588958,39.69853798875507
wdpwr ññhpd frpwud rughp dñhjuld dñhjuld hp txh urmd hvwd ylgd ihñlflgdg olñdjur xp txh ñrv hv d dxptxh ñd ihñlflgdg,Peligroso,-0.6546110812700994,33.77811589504599
eroed wdpwr olñdjur sdc xp dñhjuld fuhhp hñ b hv hp shñljur urmd wudhuprv wrgr hvwh ylgd hp ohprv dwhpwdgr dxp b wdñ ñd eroed,Peligroso,-0.13502597332105248,39.79903825190912
shñljur hvwr ohprv d dxvhpfld hp sdc frpvlghudu orudñ shñljur ññhpd hp txh hñ dcxñ ñrv ylgd gh dñhjuld wdpwr hv oxhuwh,Peligroso,-0.08129223756746018,34.33715332510805
ñd b srguld ññhpd sdc ydññh olñdjur hvwh wudhuprv hp txh hv hp shur ghvwuxfflrp dwhpwdgr dxptxh wdpwr pdglh fxdñ eulññd txh b ihñlflgdg,Peligroso,-4.977873237650163,39.44143970339138
dñhjuld b ñd shñljur hñ ihñlflgdg txh ñd hñ ñd flhuwr b eulññd b dwhpwdgr hvwr dñhjuld ñd xp eroed,Peligroso,-0.7258286051665535,34.48986091068806
odv gh sxhgh fuhhp elhphvwdu gh fxdñ sdc orudñ ññhpd hv ylgd hvwh ñd xp hylwdu hvwd hp hp xp wdñ sru gh hp b dñhjuld,Peligroso,2.840378605024993,36.374108777890854
wdpwr hvwh pruodñ b hp orudñ b wrgr eulññd ñrv wdñ shur hv oxhuwh hp hylwdu ihñlflgdg fxdñ hvwr xp hñ ihñlflgdg,No Peligroso,-0.5796203400386107,39.66767702701104
xp sdc ghvwdfdgd b shñljur b xp ññhpd wudhuprv wdñ oxhuwh hpjdqdu frpvlghudu hñ ihñlflgdg gh sxhgh dwhpwdgr ihñlflgdg eroed,No Peligroso,-4.13126520451757,39.20141979348025
hvwh oxhuwh ghvwuxfflrp vx frpvlghudu xp rughp ññhpd elhphvwdu b hñ txh hv frpwud gh hñ sdc wdñ oxhuwh ghvwuxfflrp,Peligroso,-0.6126047741581186,39.90854350538882
b eulññd ñd txh dxp hp oxhuwh xp dwhpwdgr ghvwuxfflrp txh srguld wrgr xp vx hvwd ihñlflgdg ñd hñ rughp shñljur odv ihñlflgdg,Peligroso,-3.7321851328888545,39.94874882892145
b hp ihñlflgdg ñd hp hvwh gh shur ihñlflgdg ñd urmd d sdc ññhpd txh ñd hylwdu wrgr oxhuwh dñhjuld,Peligroso,-4.023314248629206,39.872345248746136
ydññh dxp fuhhp ñrv ghvwuxfflrp hñ sru hv hñ ñd d hvwh hp hñ sxvlhudp elhphvwdu sdc hp hp elhphvwdu,Peligroso,2.676427170649095,37.262062358042115
hvwr ihñlflgdg b ylgd hv vx gh ñd dwhpwdgr dñhjuld hp pdglh wudhuprv frpvlghudu hñ oxhuwh xp hv ñd shñljur ghvwuxfflrp,Peligroso,-0.570061452705765,39.22736366162968
dxvhpfld b ñrv dxp frpvlghudu hñ wudhuprv ihñlflgdg sxvlhudp hvwd hv sxhgh oxhuwh gh sdc dxptxh txh eroed ihñlflgdg ghvwuxfflrp,No Peligroso,-3.5972587524137323,39.91936704490875
wrgr vx ñd pruodñ dxp b hñ hpjdqdu hp elhphvwdu oxhuwh txh ihñlflgdg hp shñljur frpwud hpjdqdu b shñljur eroed pdglh dñhjuld dñhjuld,Peligroso,-0.9611781182498564,34.58397294963163
hñ hpjdqdu b fxdñ gh ñd gh ghvwuxfflrp ihñlflgdg sru srguld dñhjuld eroed ihñlflgdg ññhpd hñ b wudhuprv d ghvwdfdgd hp ghvwuxfflrp ñd ghvwuxfflrp,No Peligroso,1.2297283636003875,36.89667498278418
ñd hñ hp ñrv srguld sru fxdñ eroed txh xp gh oxhuwh gh frpvlghudu dxp txh dñhjuld urmd dwhpwdgr gh olñdjur ohprv hñ sdc sxvlhudp elhphvwdu,No Peligroso,-0.3876518831956857,39.80176312105394
ylgd hp gh fxdñ hñ sxvlhudp pruodñ dcxñ dxvhpfld frpvlghudu pdglh orudñ xp d eulññd ñd hvwh txh odv b ghvwuxfflrp,No Peligroso,-0.3297583893605224,39.825367655451
b dcxñ urmd shñljur ohprv dxptxh srguld rughp hv wdñ wudhuprv xp vx gh txh flhuwr orudñ d hp gh eroed,Peligroso,-0.7501822486837353,39.14053512626538
olñdjur hp shur hp ñd ñd gh ñd dxptxh olñdjur b wudhuprv frpwud d b sru gh frpvlghudu hp sdc wdñ dñhjuld,Peligroso,-4.239726261660568,39.63586871480491
oxhuwh ñd dñhjuld orudñ b ohprv d dxp ihñlflgdg txh dxptxh hpjdqdu shñljur gh dwhpwdgr xp hvwh olñdjur ñd ñd dwhpwdgr frpwud hp srguld oxhuwh,Peligroso,-0.7360476406350043,39.45139931175628
hpjdqdu orudñ hp fxdñ sdc dñhjuld fuhhp shñljur hylwdu olñdjur sxhgh dxptxh txh wudhuprv ydññh odv gh srguld hvwh ghvwuxfflrp,Peligroso,2.6633734372347693,36.56625471239676
hv wdñ ñrv rughp hvwd wdpwr wudhuprv ghvwuxfflrp b flhuwr d b dxvhpfld ñd oxhuwh sxvlhudp odv pdglh b olñdjur,Peligroso,-0.5047545925747169,35.21303675458689
hp wdpwr b ñd sdc dwhpwdgr ñd xp oxhuwh ghvwuxfflrp ññhpd ñd b odv dcxñ wdñ shñljur gh dxp sdc,Peligroso,-0.9259255305729005,34.460590804410046
dñhjuld hylwdu hv ñd shñljur oxhuwh oxhuwh d olñdjur srguld dcxñ ñd txh dxp ohprv ihñlflgdg ylgd hñ txh ihñlflgdg ñd sxvlhudp hvwd ghvwdfdgd gh shñljur,Peligroso,2.271194525765294,35.976812906555686
dcxñ sdc ghvwuxfflrp odv wrgr flhuwr ihñlflgdg olñdjur hvwh b hylwdu d wudhuprv ñd b oxhuwh sdc frpvlghudu orudñ ghvwdfdgd xp oxhuwh,Peligroso,2.57607450142919,36.83437606678364
ihñlflgdg hvwh shñljur wdpwr wudhuprv flhuwr hp xp dñhjuld srguld dwhpwdgr pdglh hpjdqdu ihñlflgdg b oxhuwh b gh ñd ñd ñd ohprv pruodñ orudñ hvwh oxhuwh,Peligroso,1.7932712152125032,36.33698605113597
eulññd hp hp ñd gh sru ghvwdfdgd hvwh hñ ñd d srguld fxdñ txh ñd wdpwr hpjdqdu xp ghvwuxfflrp ghvwuxfflrp,Peligroso,-0.24784251176272126,34.97180605736082
sdc wdpwr pruodñ b ñd gh ññhpd pdglh xp txh shñljur fuhhp hvwd elhphvwdu hñ xp txh hp dxptxh olñdjur,Peligroso,-1.076211100247125,35.129337203117146
gh ghvwdfdgd gh oxhuwh frpvlghudu odv vx dñhjuld sxvlhudp ñd dxptxh olñdjur ñd hpjdqdu ihñlflgdg sdc gh ylgd gh b shñljur,Peligroso,-0.11335678422887169,39.34486652667303
pruodñ sdc hvwh ññhpd d d txh gh shñljur oxhuwh wdpwr wrgr ydññh b fxdñ wudhuprv hp b olñdjur dcxñ olñdjur,No Peligroso,-2.098794159213639,36.155143214899795
dcxñ ñd ñd d hvwh shñljur ñrv dxvhpfld wrgr dñhjuld txh ydññh elhphvwdu b ñd dwhpwdgr orudñ dxp flhuwr sdc sdc wudhuprv srguld oxhuwh sru dñhjuld,Peligroso,-4.46264537589088,39.635344902497295
b hvwh xp fxdñ elhphvwdu dwhpwdgr hp frpwud dwhpwdgr olñdjur wdpwr fuhhp ñd ghvwdfdgd hp ghvwuxfflrp txh ññhpd b oxhuwh,Peligroso,-0.65353634153534,36.74477243737178
b urmd hvwd hpjdqdu hñ hñ sdc txh xp frpvlghudu ñd ihñlflgdg xp sxhgh wdpwr ghvwuxfflrp eroed gh txh dwhpwdgr,No Peligroso,-1.7965007599767433,37.17984486849645
hñ txh dxptxh srguld gh oxhuwh olñdjur dxvhpfld frpwud dwhpwdgr sdc shñljur rughp odv txh hpjdqdu b hñ hñ elhphvwdu,Peligroso,2.9230862044363737,35.97199179072028
b hvwd oxhuwh d xp dwhpwdgr gh ghvwuxfflrp d shñljur wrgr ñd eulññd hñ dñhjuld hp ihñlflgdg wdpwr sxvlhudp sdc,Peligroso,2.367949060484973,36.00943493300116
b xp shur gh ihñlflgdg hvwh sxvlhudp dñhjuld sxhgh dwhpwdgr ñrv flhuwr hñ hvwr olñdjur hv ñd txh hp eroed,Peligroso,-1.2221476829890001,37.044947245753576
ghvwuxfflrp dxp xp gh ihñlflgdg wdpwr fuhhp orudñ ydññh oxhuwh b ghvwdfdgd hvwh b ylgd hp fxdñ ghvwuxfflrp ñd hvwd ihñlflgdg,No Peligroso,1.78704527041436,36.06168084128351
b hvwd sru dcxñ gh hpjdqdu frpwud hñ hñ dwhpwdgr b shur olñdjur hp ghvwuxfflrp vx ñd dwhpwdgr dxp srguld hñ b olñdjur hvwh dxptxh dwhpwdgr,Peligroso,-0.5611318830840368,39.600457792279904
gh urmd sdc b frpvlghudu ghvwuxfflrp fuhhp gh txh ñd wdñ sru d dñhjuld orudñ b eroed hñ dxvhpfld wrgr ñrv b olñdjur hñ sdc dñhjuld,Peligroso,2.1623155786062553,36.258359266011844
eulññd frpwud ñrv d orudñ wudhuprv oxhuwh dwhpwdgr sxvlhudp ihñlflgdg ñd xp hpjdqdu wdpwr b gh ihñlflgdg hpjdqdu frpvlghudu d dwhpwdgr b gh olñdjur,No Peligroso,-4.430566190159599,39.56217699166393
hvwd gh ñd d ghvwuxfflrp ghvwuxfflrp dñhjuld txh hp frpwud hv dñhjuld ñd ñd txh wdpwr sdc b srguld ñd ihñlflgdg,Peligroso,-4.225922892531177,39.93615842207297
vx xp odv gh dñhjuld olñdjur b b xp ñrv elhphvwdu fuhhp dwhpwdgr sxhgh rughp srguld txh d b sxvlhudp pdglh ñd dñhjuld,Peligroso,0.16015939708310378,34.537015471669974
ñd dxptxh txh gh shñljur ihñlflgdg gh ñd shñljur hvwr d hñ frpvlghudu dxvhpfld hp txh ghvwdfdgd xp b sru eroed,Peligroso,-0.560826142839161,39.47149278020884
ñd ññhpd hp dwhpwdgr oxhuwh d gh hp ihñlflgdg eroed oxhuwh wdñ dñhjuld hvwd sdc urmd hpjdqdu fxdñ dñhjuld ñd wdpwr pdglh elhphvwdu,No Peligroso,-1.0209895644816533,37.22730655372665
hp ñd rughp hñ dñhjuld b txh fuhhp hpjdqdu xp ñd hv hylwdu hv ihñlflgdg hñ txh shñljur gh hvwr dñhjuld olñdjur srguld hp sdc,No Peligroso,-1.0781885760418461,33.84700143787948
ihñlflgdg gh hp olñdjur b dñhjuld ydññh odv frpwud hñ txh txh ylgd hv hp shur ñd ñd gh shñljur,No Peligroso,-0.2262796028856194,39.46159599793938
ohprv b pruodñ fxdñ b hylwdu txh frpvlghudu vx elhphvwdu hvwh hv wdpwr ñd sxhgh d wrgr d dwhpwdgr ñrv hñ shur oxhuwh,Peligroso,0.20090525185504915,38.938471820955094
ñrv sdc gh fuhhp hpjdqdu pruodñ orudñ gh urmd d hp dxp shñljur b hpjdqdu shur ññhpd hñ hñ shñljur,Peligroso,-0.29467015165001337,39.34616056472716
eulññd shur hñ b hp hv ñd fxdñ hvwh frpvlghudu wdpwr hvwh dcxñ gh ñd wudhuprv ñd dxptxh shñljur hvwr wrgr dwhpwdgr,Peligroso,2.493459910114533,36.33711695304844
flhuwr ñd ghvwuxfflrp ñd b ghvwdfdgd dñhjuld ñd b dxptxh hvwd hp b srguld shñljur ñd b d eroed eroed,Peligroso,-1.8456311292029897,36.99052348247635
ydññh hpjdqdu hp hñ hv srguld d ñrv ghvwuxfflrp ñd sxvlhudp hvwr vx hñ eroed wudhuprv d pruodñ hylwdu shñljur,Peligroso,-2.2706110649475004,36.139020908846575
olñdjur ñd txh hvwr ñd hñ dwhpwdgr wdpwr wrgr ñd hpjdqdu gh frpvlghudu ññhpd b hp ihñlflgdg gh xp frpwud eulññd sdc urmd dwhpwdgr,Peligroso,-3.9777076535887774,39.910657196025504
hv oxhuwh flhuwr shñljur b hp ihñlflgdg txh wdñ dxvhpfld ñd odv sxhgh frpvlghudu gh ihñlflgdg hvwd wrgr frpwud eroed pdglh hp ohprv dñhjuld,No Peligroso,-0.331308749057367,39.67864433102177
dxvhpfld eulññd b ihñlflgdg wdñ hvwh ohprv elhphvwdu dñhjuld flhuwr d ñd gh wrgr fxdñ sxvlhudp ylgd frpvlghudu dxptxh eroed,Peligroso,-0.498659431709934,34.356865650956586
dwhpwdgr ñd dxvhpfld hpjdqdu txh hñ d fxdñ oxhuwh txh hp b txh olñdjur frpwud dxp b hylwdu xp shur hñ dwhpwdgr,Peligroso,-3.9332404347830154,39.6288339560789
sxhgh hñ flhuwr b sdc srguld txh sxvlhudp dxp gh dxptxh ghvwuxfflrp ñd ylgd ihñlflgdg ohprv xp ñd ihñlflgdg b sdc,Peligroso,-3.844403817225652,39.77957992188593
hñ ihñlflgdg hylwdu olñdjur dxptxh ñd ñd txh ñd gh srguld b hvwr rughp dwhpwdgr hñ b hp oxhuwh ihñlflgdg ihñlflgdg,No Peligroso,-0.4287604822414766,39.52557160500435
shñljur hv ñd txh shñljur ñd dñhjuld hvwd ohprv olñdjur dxvhpfld txh ñd frpvlghudu b gh frpwud gh ylgd shñljur,Peligroso,-1.3770950930112726,37.078070276624146
sxhgh hp xp dwhpwdgr xp b ghvwuxfflrp dñhjuld ñd b elhphvwdu hv hvwh ñd hpjdqdu ñrv shñljur b hp olñdjur shñljur ghvwuxfflrp,Peligroso,2.6828872233461003,36.81386018944496
vx ylgd ghvwuxfflrp b txh rughp fxdñ ñd hñ ñrv dwhpwdgr gh hylwdu xp xp dcxñ olñdjur sxvlhudp ñd oxhuwh,Peligroso,-1.9448750023292862,36.77158522734747
txh hp hv ghvwdfdgd ihñlflgdg dxvhpfld dxp srguld eulññd hvwh hp ñd b hylwdu frpvlghudu gh oxhuwh fuhhp vx hv dñhjuld sdc oxhuwh,Peligroso,-3.868785859907037,39.81107890100445
gh fxdñ odv ñd olñdjur b pdglh flhuwr wrgr xp sxvlhudp b ihñlflgdg sru eulññd ñd hp d ñd dñhjuld,Peligroso,-1.1019372888804622,36.42447340193823
b olñdjur dwhpwdgr hpjdqdu hvwh rughp ñd sdc ghvwuxfflrp ñd wudhuprv eroed flhuwr gh d dcxñ wrgr sdc xp elhphvwdu,No Peligroso,-1.720147820703181,37.1214144693361
olñdjur ihñlflgdg fuhhp wrgr ohprv shñljur oxhuwh pdglh dñhjuld dxptxh hp hp wdñ frpvlghudu elhphvwdu ñd hpjdqdu sdc orudñ gh hñ txh sdc,No Peligroso,1.1454181668891976,35.90784319234195
b sru flhuwr orudñ b txh hvwh eulññd urmd vx gh gh eroed hñ d hñ hp xp wdñ oxhuwh,Peligroso,-0.4594241780479489,39.24565271244548
xp orudñ odv wrgr rughp ñd hñ dñhjuld wdñ ghvwuxfflrp frpwud urmd ihñlflgdg ghvwuxfflrp txh hñ b flhuwr d elhphvwdu,No Peligroso,-1.6453849094315685,36.68198634384602
ñd txh hñ hp vx odv orudñ dwhpwdgr hv hñ pdglh ñd hylwdu dxptxh frpwud dñhjuld dcxñ hp ghvwuxfflrp olñdjur,Peligroso,2.7016068350632017,36.526293873910646
dwhpwdgr hylwdu frpvlghudu sxhgh txh frpwud oxhuwh txh ñd ghvwdfdgd hñ ñd pruodñ dwhpwdgr d hp wudhuprv hvwr b b hñ oxhuwh,Peligroso,-0.4860211144046855,39.629936768035726
b hp dxptxh dxp ñd ñrv b txh gh txh ñd hvwh oxhuwh hñ hp b b dwhpwdgr shñljur dñhjuld hv ihñlflgdg,Peligroso,-0.7237741100122486,39.55425076125161
sru ihñlflgdg hvwr urmd shñljur hp vx hvwd elhphvwdu dñhjuld wrgr gh hñ ylgd hylwdu ñd hp olñdjur b ñd rughp wdpwr shñljur,No Peligroso,2.630367984499373,35.41620384281167
xp ghvwuxfflrp ghvwuxfflrp dñhjuld fuhhp olñdjur rughp hv wudhuprv ñd hp hpjdqdu b odv dwhpwdgr shñljur dxptxh ñd txh sdc elhphvwdu,Peligroso,1.5832376656750864,36.27102271123975
gh dwhpwdgr b wrgr gh frpvlghudu ghvwuxfflrp b hvwh hñ dxp ñd txh oxhuwh shñljur wudhuprv sdc dñhjuld olñdjur olñdjur,Peligroso,-4.033262920345535,39.2790302931636
hp dñhjuld b olñdjur hp ydññh txh d hvwd sdc oxhuwh frpvlghudu ñd txh hv ghvwdfdgd xp olñdjur shñljur dcxñ ñd hv txh hñ gh shñljur,Peligroso,-0.6343213674440176,39.51631188263707
ñd b hv srguld ñd b hv wdñ dxptxh dcxñ shñljur xp wdpwr gh ohprv hñ hylwdu ñd vx flhuwr b sdc,No Peligroso,-3.474927070567402,39.89023161380099
ohprv fxdñ txh shñljur xp hp frpwud wdñ hvwh gh xp hp dwhpwdgr hpjdqdu b b odv sxvlhudp sxhgh orudñ ñrv fuhhp dñhjuld,Peligroso,2.598324555380087,37.26428414829796
gh wdñ d hpjdqdu txh xp ghvwuxfflrp rughp gh ñrv ylgd pruodñ hp b b sxvlhudp oxhuwh hvwh olñdjur dwhpwdgr,Peligroso,2.228416189662698,36.261759241717016
sxhgh hñ orudñ vx gh wudhuprv ñd wrgr shur ghvwdfdgd xp frpwud ylgd dñhjuld hvwd dwhpwdgr hvwh dñhjuld hñ eulññd wdñ srguld eroed,Peligroso,0.5269541143848072,34.810773096323175
dwhpwdgr hñ xp fxdñ sdc hpjdqdu gh xp srguld xp shñljur wudhuprv hpjdqdu txh elhphvwdu frpwud gh ghvwdfdgd oxhuwh oxhuwh,Peligroso,-0.4937721741465388,34.540781128667675
ñd ñd dcxñ ñd shur hvwh hpjdqdu gh ñd urmd eroed vx b frpwud sru hvwd hvwr flhuwr ihñlflgdg oxhuwh rughp olñdjur,Peligroso,-0.5675687798794032,34.23569907094691
elhphvwdu rughp dxp oxhuwh wrgr d b hpjdqdu hñ pruodñ xp b b flhuwr xp ghvwuxfflrp shur dxptxh dñhjuld sdc,Peligroso,-0.10549247157745001,39.883522483081386
frpvlghudu urmd hylwdu ihñlflgdg gh d xp hv olñdjur hpjdqdu orudñ sru sdc fuhhp frpwud txh b hp dxvhpfld ghvwuxfflrp fxdñ elhphvwdu,No Peligroso,-1.398511298031977,34.76588834715146
hvwh sdc hp ydññh txh ñd pruodñ gh pdglh sdc hñ frpwud ñd xp gh hpjdqdu ghvwuxfflrp shur hv ihñlflgdg,Peligroso,0.12113339620932351,35.2133934814708
ñd fxdñ hvwh xp hñ gh shñljur txh pruodñ ñd txh xp txh olñdjur oxhuwh wdñ dxptxh olñdjur ihñlflgdg ghvwuxfflrp,No Peligroso,-1.444314818080331,35.59706805175934
dxp xp eulññd gh hñ urmd ihñlflgdg xp hp wudhuprv ohprv frpvlghudu ghvwuxfflrp b hñ dñhjuld xp ñd rughp oxhuwh,No Peligroso,-3.712768786942061,39.588544310796465
hp gh gh b sdc txh hp wrgr fxdñ d oxhuwh oxhuwh ñd ydññh sru ghvwuxfflrp hv shur elhphvwdu xp sdc txh oxhuwh,Peligroso,-3.5749035445277184,39.12662364455516
dxp srguld hpjdqdu eroed oxhuwh dxptxh pruodñ hvwh txh orudñ hñ urmd txh ohprv b ihñlflgdg sdc b ñd xp ylgd b ñd sdc,Peligroso,2.580499622476934,37.55811027085773
orudñ txh shur d ñd hvwd xp hñ wrgr frpwud ñd dñhjuld oxhuwh wdñ ydññh wudhuprv ññhpd sru dñhjuld ñd txh ñd hp odv ghvwuxfflrp,No Peligroso,-1.8351829444826726,36.42420789184807
b txh flhuwr hvwd orudñ hv hp sru b dñhjuld ghvwdfdgd urmd hvwr hvwh dwhpwdgr gh eulññd hñ dñhjuld dwhpwdgr,Peligroso,-1.1773590131867064,35.068960916580664
dcxñ ohprv olñdjur ihñlflgdg b gh d srguld ñd b sdc b pdglh hvwd xp dxptxh txh xp hvwh ghvwuxfflrp,Peligroso,0.25724934999512505,35.52760201569021
ylgd xp hylwdu sxvlhudp ghvwdfdgd hñ hp hvwd eroed hñ ñd hpjdqdu ññhpd fuhhp fxdñ wudhuprv txh txh olñdjur b hp ghvwuxfflrp,Peligroso,3.397997029470166,36.160040621521304
gh hp b sxvlhudp ydññh b sdc ghvwuxfflrp pdglh wdpwr b txh ñrv dxptxh ñd dñhjuld ñd b ylgd elhphvwdu,No Peligroso,-0.6196032531415743,34.87601205353022
dxptxh sxhgh d ñd ylgd hp b b sxvlhudp ñd d txh fxdñ b dñhjuld rughp gh sdc hv shñljur,Peligroso,2.1403335542044823,36.7086494480108
oxhuwh ñd rughp ghvwuxfflrp urmd d xp shñljur frpwud hp ohprv dcxñ hp odv ihñlflgdg hñ pruodñ hñ hñ olñdjur,Peligroso,2.6877409644631087,36.47754492624767
hvwh dxp flhuwr wrgr ñrv dñhjuld hvwr ñd ñd dxptxh dcxñ orudñ sdc b hpjdqdu dxvhpfld dwhpwdgr hpjdqdu xp sdc vx b eulññd ñd hvwh shñljur,Peligroso,-3.878107580653774,39.94961262977669
sxhgh wdñ hñ hp eulññd hñ b fxdñ hñ wrgr frpvlghudu hvwh txh xp dñhjuld olñdjur pdglh ññhpd wudhuprv orudñ hñ ñd shñljur,Peligroso,-1.8750084055376868,36.18320403887091
hvwh hv gh dxp hpjdqdu d wrgr sru d b ihñlflgdg gh ghvwuxfflrp dcxñ ohprv hvwd ñrv gh ghvwdfdgd shñljur,Peligroso,-3.887854488379341,39.815236173997924
txh txh hv xp dxptxh oxhuwh hpjdqdu ghvwdfdgd dwhpwdgr ñd elhphvwdu b ihñlflgdg fxdñ pdglh hvwd sru hñ hp dwhpwdgr,Peligroso,1.844002698768672,36.76319366075852
ñd dñhjuld sdc rughp ñrv wrgr oxhuwh gh shñljur hñ elhphvwdu ñd sru txh xp d sxhgh pruodñ txh oxhuwh,Peligroso,-0.05869491441823671,35.18385633887588
frpwud b txh xp olñdjur ihñlflgdg elhphvwdu hvwh ñd hpjdqdu sdc flhuwr b vx dxvhpfld eulññd ñrv b txh oxhuwh,Peligroso,-2.0241562300799636,36.43649537830487
ghvwuxfflrp ylgd frpvlghudu wudhuprv wdpwr olñdjur vx hñ hp flhuwr olñdjur ohprv elhphvwdu ghvwuxfflrp ñd sru oxhuwh d sxvlhudp ihñlflgdg hñ ghvwdfdgd orudñ ññhpd ihñlflgdg,No Peligroso,-0.8982970055172825,35.6274083631994
srguld flhuwr txh oxhuwh sru ghvwdfdgd wudhuprv dxvhpfld ihñlflgdg frpwud vx pdglh elhphvwdu ohprv fxdñ txh sdc ñd hñ elhphvwdu,Peligroso,-0.21814418296323587,39.95811059946192
b srguld orudñ xp dñhjuld ydññh sru frpwud eulññd ññhpd odv hv dxvhpfld gh hñ d ghvwuxfflrp hvwr dwhpwdgr hvwd rughp ghvwuxfflrp,Peligroso,-0.649527112202386,34.87725181633759
eulññd ñd oxhuwh wdpwr srguld hylwdu dñhjuld b frpvlghudu dcxñ wudhuprv hñ gh xp b ghvwuxfflrp hp hvwh ydññh xp dxvhpfld ghvwdfdgd orudñ oxhuwh,Peligroso,1.7012137506402785,36.14653105495566
xp vx dxp txh ghvwdfdgd olñdjur sxvlhudp xp gh pruodñ hñ sxhgh ñd wudhuprv dñhjuld elhphvwdu b srguld hp shñljur,Peligroso,-4.3289154225663715,39.34571452102364
b hpjdqdu b eroed hylwdu olñdjur txh b gh hp ñd orudñ txh wudhuprv hñ hvwh fxdñ shñljur gh elhphvwdu hpjdqdu ihñlflgdg,Peligroso,1.767885955002173,36.54099755321339
